Apr 28 2013 2:44PM 同济大学(嘉定校区)。
Apr 29 2013 1:51AM 同济大学七号楼(嘉定校区)。可能是你把自己想象的太重要了！哎，我心力有限，可能管不了那么多的人那么多的事。感情本来就有限，哪里还有精力在意别人对你的看法以及其他！附图。
Apr 29 2013 11:21PM 临沂新村地铁站。
Apr 30 2013 12:10AM 临沂八村。
Apr 30 2013 12:13PM 喜空慢递Csky。
May 2 2013 9:02PM 同济大学七号楼(嘉定校区)。明明吃了晚饭了可是为什么还这么饿。
May 2 2013 10:36PM 同济大学(嘉定校区)。君子之交淡如水。
May 3 2013 12:52AM 同济大学七号楼(嘉定校区)。
May 3 2013 5:15PM CGV国际影城(安亭嘉亭荟店)。
May 3 2013 9:28PM 同济大学七号楼(嘉定校区)。
May 4 2013 6:43PM 同济大学(嘉定校区)。
May 5 2013 7:30PM 同济大学(嘉定校区)。焯过那个不知名的青菜以后，锅里的水就变成了一个诱惑的酒红色，各种菜焯水加煮过的面条炒到一起，边角料的鬼斧神工！忽略掉挂了的C。
May 6 2013 10:14AM 同济大学马桶楼。
May 6 2013 7:49PM 同济大学(嘉定校区)。
May 7 2013 12:12AM 同济大学七号楼(嘉定校区)。
May 7 2013 7:57PM CGV国际影城(安亭嘉亭荟店)。
May 9 2013 10:06PM 同济大学七号楼(嘉定校区)。
May 10 2013 5:10PM 同济大学七号楼(嘉定校区)。
May 11 2013 10:33AM 世外桃园休闲农庄。看到虞美人了！不知道四平路的开了没有。
May 13 2013 4:34PM 同济大学G楼(嘉定校区)。
May 13 2013 7:09PM 嘉实•同济新天地。
May 14 2013 3:58PM 同济大学(嘉定校区)。
May 15 2013 1:38PM 同济大学(嘉定校区)。
May 16 2013 1:11AM 同济大学七号楼(嘉定校区)。
May 17 2013 12:06AM 同济大学七号楼(嘉定校区)。
May 22 2013 4:55AM 浦东国际机场国内到达。
May 24 2013 9:20PM 望湘园(安亭嘉亭荟店)。
May 26 2013 4:30PM 中山北路交通路立交桥。
May 27 2013 9:52AM 同济大学(嘉定校区)。
May 28 2013 1:02PM 同济大学(嘉定校区)。
May 28 2013 6:06PM 同济大学七号楼(嘉定校区)。赢了中德，赢了退伍军人，然后赢了留学生。代价是手上磨了一个泡，脚后跟裂了一个口子。
May 30 2013 2:54PM 同济大学(嘉定校区)。
Jun 4 2013 9:11PM 同济大学(嘉定校区)。
Jun 6 2013 9:26PM 同济大学七号楼(嘉定校区)。兔子送我的礼物！这么卡哇伊，会吐舌头的云朵。还有diy的纸盒跟卡片。
Jun 8 2013 8:35AM 同济大学嘉定校区F楼。
Jun 9 2013 12:07AM 同济大学七号楼(嘉定校区)。明知道这个结果迟早会来，可还是会失落！znmxf。
Jun 10 2013 8:21PM 同济大学七号楼(嘉定校区)。
Jun 11 2013 4:18PM 同济大学七号楼(嘉定校区)。
Jun 13 2013 2:26PM 同济大学(嘉定校区)。纪念一下昨天的宿舍外出腐败！ps。
Jun 14 2013 11:35AM 同济大学(嘉定校区)。
Jun 14 2013 12:38PM 同济大学七号楼(嘉定校区)。
